Input files:
						 Ashburn Turner County Banner_04-22-1910_1_1.txt,
							Montgomery Monitor_04-28-1910_3_1.txt,
							The Atlanta Constitution_04-16-1910_1_1.txt,
							The Eastman Times-Journal_04-21-1910_1_1.txt
Event ID,Missing words,Input file name,Summary file name
107,griffin,"The Atlanta Constitution_07-23-1897_1_1.txt",107.txt
107,father,"The Atlanta Constitution_07-23-1897_1_1.txt",107.txt
107,fiend,"Griffin Morning Call_07-23-1897_1_1.txt",107.txt
107,sheriff,"Griffin Morning Call_07-23-1897_1_1.txt",107.txt
107,man,"The Atlanta Constitution_07-23-1897_1_1.txt",107.txt
107,rebel,"Griffin Morning Call_07-23-1897_1_1.txt",107.txt
107,villain,"Griffin Morning Call_07-23-1897_1_1.txt",107.txt
107,attorney,"Vienna Progress_08-26-1897_3_1.txt",107.txt
107,who,"The Atlanta Constitution_07-23-1897_1_1.txt",107.txt
107,assailant,"The Atlanta Constitution_07-23-1897_1_1.txt",107.txt
107,lee,"Griffin Morning Call_07-23-1897_1_1.txt",107.txt
Input files:
						 The Atlanta Constitution_08-29-1919_5_1.txt,
							The Atlanta Constitution_10-17-1919_24_1.txt,
							The Eastman Times-Journal_08-28-1919_1_1.txt,
							The Macon Daily Telegraph_08-28-1919_1_1.txt,
							The Macon News_10-17-1919_1_1.txt,
							The Macon News_10-19-1919_11_1.txt
Event ID,Missing words,Input file name,Summary file name
108,church,"The Macon News_10-19-1919_11_1.txt",108.txt
108,woman,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,citizen,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,negro,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,mob,"The Atlanta Constitution_10-17-1919_24_1.txt",108.txt
108,who,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,caldwell,"The Macon News_10-17-1919_1_1.txt",108.txt
108,judge,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,neighborhood,"The Atlanta Constitution_10-17-1919_24_1.txt",108.txt
108,member,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,lawyer,"The Macon News_10-19-1919_11_1.txt",108.txt
108,elf,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,eastman,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,king,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,people,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,joel,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,court,"The Macon News_10-19-1919_11_1.txt",108.txt
108,citizen,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,fellow,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,dewey,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,sheriff,"The Atlanta Constitution_10-17-1919_24_1.txt",108.txt
108,mob,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,audience,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,church,"The Macon News_10-17-1919_1_1.txt",108.txt
108,solicitor,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,state,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,judge,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,coroner,"The Macon News_10-19-1919_11_1.txt",108.txt
108,many,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,neighborhood,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,cooper,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,dewey,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,coroner,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,editor,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,crowd,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,cooper,"The Macon News_10-17-1919_1_1.txt",108.txt
108,many,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,neighborhood,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,character,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,mob,"The Macon News_10-17-1919_1_1.txt",108.txt
108,citizen,"The Macon News_10-17-1919_1_1.txt",108.txt
108,sheriff,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,soul,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,church,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,resident,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,cooper,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,cannibal,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,minister,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,watson,"The Macon News_10-17-1919_1_1.txt",108.txt
108,savage,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,governor,"The Macon News_10-17-1919_1_1.txt",108.txt
108,state,"The Macon News_10-19-1919_11_1.txt",108.txt
108,adam,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,tot,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,john,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,man,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,wife,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,wife,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,cooper,"The Atlanta Constitution_10-17-1919_24_1.txt",108.txt
108,people,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,conservative,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,community,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,population,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,who,"The Macon News_10-17-1919_1_1.txt",108.txt
108,caldwell,"The Macon News_10-19-1919_11_1.txt",108.txt
108,child,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,who,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,judge,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,jury,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,incendiary,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,friend,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,neighborhood,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,john,"The Macon News_10-19-1919_11_1.txt",108.txt
108,eastman,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,family,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,coroner,"The Macon News_10-17-1919_1_1.txt",108.txt
108,we,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,man,"The Atlanta Constitution_10-17-1919_24_1.txt",108.txt
108,gentleman,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,church,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,governor,"The Atlanta Constitution_10-17-1919_24_1.txt",108.txt
108,leader,"The Macon News_10-17-1919_1_1.txt",108.txt
108,senator,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,negro,"The Macon News_10-17-1919_1_1.txt",108.txt
108,commissioner,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,negro,"The Atlanta Constitution_10-17-1919_24_1.txt",108.txt
108,culprit,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,authority,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,jury,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,officer,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,innocent,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,person,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,church,"The Atlanta Constitution_10-17-1919_24_1.txt",108.txt
108,deputy,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,people,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,graham,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,john,"The Macon News_10-17-1919_1_1.txt",108.txt
108,miss,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,eastman,"The Macon News_10-17-1919_1_1.txt",108.txt
108,wheeler,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,sheriff,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,marshal,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,who,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,opposition,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,eastman,"The Atlanta Constitution_10-17-1919_24_1.txt",108.txt
108,criminal,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,citizen,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,person,"The Macon News_10-17-1919_1_1.txt",108.txt
108,sheriff,"The Macon News_10-17-1919_1_1.txt",108.txt
108,guard,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,joel,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,community,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,marauder,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,father,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,congress,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,sheriff,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,deputy,"The Macon News_10-17-1919_1_1.txt",108.txt
108,town,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,who,"The Macon News_10-19-1919_11_1.txt",108.txt
108,wife,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,negro,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,prisoner,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,kelly,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,relative,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,negro,"The Macon News_10-19-1919_11_1.txt",108.txt
108,scott,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,court,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
108,citizen,"The Atlanta Constitution_10-17-1919_24_1.txt",108.txt
108,negro,"The Eastman Times-Journal_08-28-1919_1_1.txt",108.txt
108,man,"The Atlanta Constitution_08-29-1919_5_1.txt",108.txt
108,eastman,"The Macon News_10-19-1919_11_1.txt",108.txt
108,general,"The Macon Daily Telegraph_08-28-1919_1_1.txt",108.txt
Input files:
						 The Atlanta Constitution_08-06-1919_18_1.txt,
							The Eastman Times-Journal_08-07-1919_1_1.txt,
							The Macon Daily Telegraph_08-06-1919_1_1.txt
Event ID,Missing words,Input file name,Summary file name
109,passenger,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,town,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,people,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,policeman,"The Macon Daily Telegraph_08-06-1919_1_1.txt",109.txt
109,cochran,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,negro,"The Atlanta Constitution_08-06-1919_18_1.txt",109.txt
109,traveler,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,town,"The Macon Daily Telegraph_08-06-1919_1_1.txt",109.txt
109,mob,"The Macon Daily Telegraph_08-06-1919_1_1.txt",109.txt
109,cochran,"The Macon Daily Telegraph_08-06-1919_1_1.txt",109.txt
109,passenger,"The Macon Daily Telegraph_08-06-1919_1_1.txt",109.txt
109,person,"The Atlanta Constitution_08-06-1919_18_1.txt",109.txt
109,state,"The Macon Daily Telegraph_08-06-1919_1_1.txt",109.txt
109,victim,"The Atlanta Constitution_08-06-1919_18_1.txt",109.txt
109,cochran,"The Atlanta Constitution_08-06-1919_18_1.txt",109.txt
109,family,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,empire,"The Macon Daily Telegraph_08-06-1919_1_1.txt",109.txt
109,police,"The Macon Daily Telegraph_08-06-1919_1_1.txt",109.txt
109,passenger,"The Atlanta Constitution_08-06-1919_18_1.txt",109.txt
109,commissioner,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,governor,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,negro,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,eastman,"The Atlanta Constitution_08-06-1919_18_1.txt",109.txt
109,people,"The Atlanta Constitution_08-06-1919_18_1.txt",109.txt
109,empire,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,who,"The Macon Daily Telegraph_08-06-1919_1_1.txt",109.txt
109,state,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,policeman,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,stanley,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,traveler,"The Macon Daily Telegraph_08-06-1919_1_1.txt",109.txt
109,who,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,mob,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,who,"The Atlanta Constitution_08-06-1919_18_1.txt",109.txt
109,negro,"The Macon Daily Telegraph_08-06-1919_1_1.txt",109.txt
109,man,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,police,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
109,examiner,"The Eastman Times-Journal_08-07-1919_1_1.txt",109.txt
Input files:
						 Americus Times-Recorder_04-14-1893_1_1.txt,
							Cuthbert Liberal Enterprise_04-21-1893_3_1.txt,
							The Bainbridge Democrat_04-27-1893_1_1.txt
Event ID,Missing words,Input file name,Summary file name
11,negro,"Americus Times-Recorder_04-14-1893_1_1.txt",11.txt
11,man,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,state,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,murderer,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,man,"Americus Times-Recorder_04-14-1893_1_1.txt",11.txt
11,pursuer,"Cuthbert Liberal Enterprise_04-21-1893_3_1.txt",11.txt
11,court,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,sheriff,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,burnett,"Americus Times-Recorder_04-14-1893_1_1.txt",11.txt
11,posse,"Americus Times-Recorder_04-14-1893_1_1.txt",11.txt
11,crowd,"Cuthbert Liberal Enterprise_04-21-1893_3_1.txt",11.txt
11,man,"Cuthbert Liberal Enterprise_04-21-1893_3_1.txt",11.txt
11,posse,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,character,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,mob,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,citizen,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,we,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,woman,"Cuthbert Liberal Enterprise_04-21-1893_3_1.txt",11.txt
11,son,"Americus Times-Recorder_04-14-1893_1_1.txt",11.txt
11,negro,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,fiend,"Americus Times-Recorder_04-14-1893_1_1.txt",11.txt
11,judge,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,people,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,son,"Cuthbert Liberal Enterprise_04-21-1893_3_1.txt",11.txt
11,participant,"The Bainbridge Democrat_04-27-1893_1_1.txt",11.txt
11,citizen,"Americus Times-Recorder_04-14-1893_1_1.txt",11.txt
11,who,"Americus Times-Recorder_04-14-1893_1_1.txt",11.txt
11,brother,"Cuthbert Liberal Enterprise_04-21-1893_3_1.txt",11.txt
11,negro,"Cuthbert Liberal Enterprise_04-21-1893_3_1.txt",11.txt
Input files:
						 The Atlanta Constitution_09-06-1908_5_1.txt,
							The Eastman Times-Journal_09-10-1908_3_1.txt
Event ID,Missing words,Input file name,Summary file name
110,joseph,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,guard,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,sheriff,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,mob,"The Eastman Times-Journal_09-10-1908_3_1.txt",110.txt
110,deputy,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,prisoner,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,farmer,"The Eastman Times-Journal_09-10-1908_3_1.txt",110.txt
110,prisoner,"The Eastman Times-Journal_09-10-1908_3_1.txt",110.txt
110,posse,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,deputy,"The Eastman Times-Journal_09-10-1908_3_1.txt",110.txt
110,mob,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,citizen,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,who,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,sheriff,"The Eastman Times-Journal_09-10-1908_3_1.txt",110.txt
110,guard,"The Eastman Times-Journal_09-10-1908_3_1.txt",110.txt
110,joseph,"The Eastman Times-Journal_09-10-1908_3_1.txt",110.txt
110,community,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,negro,"The Eastman Times-Journal_09-10-1908_3_1.txt",110.txt
110,wheeler,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,town,"The Eastman Times-Journal_09-10-1908_3_1.txt",110.txt
110,town,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
110,wheeler,"The Eastman Times-Journal_09-10-1908_3_1.txt",110.txt
110,negro,"The Atlanta Constitution_09-06-1908_5_1.txt",110.txt
Input files:
						 The Atlanta Constitution_09-22-1925_16_1.txt,
							The Eastman Times-Journal_09-24-1925_1_1.txt
Event ID,Missing words,Input file name,Summary file name
111,coroner,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,nurse,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,walker,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,attendant,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,who,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,miss,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,who,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,jury,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,state,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,colony,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,relative,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,superintendent,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,superintendent,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,dr.,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,wilkinson,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,member,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,ward,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,governor,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,nurse,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,officer,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,dr.,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,walker,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,attendant,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,guard,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,negro,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,chaingang,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,governor,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,wilkinson,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,ward,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,member,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
111,miss,"The Eastman Times-Journal_09-24-1925_1_1.txt",111.txt
111,negro,"The Atlanta Constitution_09-22-1925_16_1.txt",111.txt
Input files:
						 The Atlanta Constitution_09-07-1892_2_1.txt,
							The Eastman Times-Journal_09-09-1892_2_1.txt
Event ID,Missing words,Input file name,Summary file name
112,husband,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,kennedy,"The Atlanta Constitution_09-07-1892_2_1.txt",112.txt
112,town,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,who,"The Atlanta Constitution_09-07-1892_2_1.txt",112.txt
112,wife,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,man,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,arthur,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,witness,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,boy,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,military,"The Atlanta Constitution_09-07-1892_2_1.txt",112.txt
112,master,"The Atlanta Constitution_09-07-1892_2_1.txt",112.txt
112,crowd,"The Atlanta Constitution_09-07-1892_2_1.txt",112.txt
112,sheriff,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,lieutenant,"The Atlanta Constitution_09-07-1892_2_1.txt",112.txt
112,scoundrel,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,negro,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,judge,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,people,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,delegation,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,eastman,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,general,"The Atlanta Constitution_09-07-1892_2_1.txt",112.txt
112,dr.,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,lady,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,operator,"The Atlanta Constitution_09-07-1892_2_1.txt",112.txt
112,cochran,"The Atlanta Constitution_09-07-1892_2_1.txt",112.txt
112,powell,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,staff,"The Atlanta Constitution_09-07-1892_2_1.txt",112.txt
112,woman,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,solicitor,"The Atlanta Constitution_09-07-1892_2_1.txt",112.txt
112,tyson,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,convict,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,jury,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,miss,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,company,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,who,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,we,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
112,secretary,"The Eastman Times-Journal_09-09-1892_2_1.txt",112.txt
